id,cnt,center,bar_class,fill,nearest_x_label,nearest_y_label,text,type
0,"[[[371  66]]

 [[371 407]]

 [[410 407]]

 [[410  66]]]","(390, 236)",-,-,ent- 321:: IGA-,0.90,-,bar
1,"[[[411  70]]

 [[411 408]]

 [[443 408]]

 [[443  70]]]","(427, 239)",-,-,ent- 321:: IGA-,0.80,-,bar
2,"[[[447  70]]

 [[447 408]]

 [[481 408]]

 [[481  70]]]","(464, 239)",-,-,ent- 321:: IGA-,0.80,-,bar
3,"[[[785  71]]

 [[785 407]]

 [[823 407]]

 [[823  71]]]","(804, 239)",-,-,ent- PKU-word,0.80,-,bar
4,"[[[861  74]]

 [[861 408]]

 [[895 408]]

 [[895  74]]]","(878, 241)",-,-,ent- PKU-word,0.80,-,bar
5,"[[[163  75]]

 [[163 407]]

 [[202 407]]

 [[202  75]]]","(182, 241)",-,-,conf-VSOBS IGA-,0.80,-,bar
6,"[[[825  76]]

 [[825 408]]

 [[857 408]]

 [[857  76]]]","(841, 242)",-,-,ent- PKU-word,0.80,-,bar
7,"[[[203  77]]

 [[203 408]]

 [[237 408]]

 [[237  77]]]","(220, 242)",-,-,conf-VSOBS IGA-,0.80,-,bar
8,"[[[241  77]]

 [[241 408]]

 [[275 408]]

 [[275  77]]]","(258, 242)",-,-,conf-VSOBS IGA-,0.80,-,bar
9,"[[[577  79]]

 [[577 407]]

 [[615 407]]

 [[615  79]]]","(596, 243)",-,-,conf-PKU-word,0.80,-,bar
10,"[[[655  81]]

 [[655 408]]

 [[689 408]]

 [[689  81]]]","(672, 244)",-,-,conf-PKU-word,0.80,-,bar
11,"[[[1199   81]]

 [[1199  126]]

 [[1198  127]]

 [[1198  407]]

 [[1237  407]]

 [[1237   81]]]","(1218, 244)",-,-,ent-CNTB-word,0.80,-,bar
12,"[[[617  83]]

 [[617 408]]

 [[651 408]]

 [[651  83]]]","(634, 245)",-,-,conf-PKU-word,0.80,-,bar
13,"[[[1239   85]]

 [[1239  408]]

 [[1271  408]]

 [[1271   85]]]","(1255, 246)",-,-,ent-CNTB-word,0.80,-,bar
14,"[[[1275   85]]

 [[1275  408]]

 [[1309  408]]

 [[1309   85]]]","(1292, 246)",-,-,ent-CNTB-word,0.80,-,bar
15,"[[[ 991   92]]

 [[ 991  407]]

 [[1029  407]]

 [[1029   92]]]","(1010, 249)",-,-,conf-CNTB-word,0.80,-,bar
16,"[[[1031   93]]

 [[1031  408]]

 [[1065  408]]

 [[1065   93]]]","(1048, 250)",-,-,conf-CNTB-word,0.80,-,bar
17,"[[[1069   93]]

 [[1069  408]]

 [[1103  408]]

 [[1103   93]]]","(1086, 250)",-,-,conf-CNTB-word,0.80,-,bar
18,"[[[334 110]]

 [[333 111]]

 [[333 407]]

 [[335 407]]

 [[335 112]]

 [[336 111]]

 [[370 111]]

 [[370 110]]]","(388, 258)",-,-,ent- 321:: IGA-,0.70,-,bar
19,"[[[336 113]]

 [[336 408]]

 [[370 408]]

 [[370 113]]]","(353, 260)",-,-,ent- 321:: IGA-,0.70,-,bar
20,"[[[747 118]]

 [[747 407]]

 [[749 407]]

 [[749 120]]

 [[750 119]]

 [[783 119]]

 [[783 118]]]","(801, 262)",-,-,ent- PKU-word,0.70,-,bar
21,"[[[750 121]]

 [[750 408]]

 [[783 408]]

 [[783 121]]]","(766, 264)",-,-,ent- PKU-word,0.70,-,bar
22,"[[[125 122]]

 [[125 407]]

 [[127 407]]

 [[127 124]]

 [[128 123]]

 [[162 123]]

 [[162 122]]]","(180, 264)",-,-,conf-VSOBS IGA-,0.70,-,bar
23,"[[[539 124]]

 [[539 407]]

 [[541 407]]

 [[541 126]]

 [[542 125]]

 [[576 125]]

 [[576 124]]]","(594, 265)",-,-,conf-PKU-word,0.70,-,bar
24,"[[[128 125]]

 [[128 408]]

 [[162 408]]

 [[162 125]]]","(145, 266)",-,-,conf-VSOBS IGA-,0.70,-,bar
25,"[[[542 127]]

 [[542 408]]

 [[576 408]]

 [[576 127]]]","(559, 267)",-,-,conf-PKU-word,0.70,-,bar
26,"[[[1160  127]]

 [[1160  407]]

 [[1162  407]]

 [[1162  129]]

 [[1163  128]]

 [[1197  128]]

 [[1197  127]]]","(1215, 267)",-,-,ent-CNTB-word,0.70,-,bar
27,"[[[1163  130]]

 [[1163  408]]

 [[1197  408]]

 [[1197  130]]]","(1180, 269)",-,-,ent-CNTB-word,0.70,-,bar
28,"[[[953 145]]

 [[953 407]]

 [[955 407]]

 [[955 146]]

 [[956 145]]

 [[990 145]]]","(1008, 276)",-,-,conf-CNTB-word,0.70,-,bar
29,"[[[956 147]]

 [[956 408]]

 [[990 408]]

 [[990 147]]]","(973, 277)",-,-,conf-CNTB-word,0.70,-,bar
