id,cnt,center,bar_class,fill,nearest_x_label,nearest_y_label,text,type
0,"[[[634  58]]

 [[634  81]]

 [[646  81]]

 [[646  58]]]","(640, 69)",-,-,time,50,-,bar
1,"[[[418  82]]

 [[418 694]]

 [[417 695]]

 [[417 698]]

 [[436 698]]

 [[436 694]]

 [[435 693]]

 [[435  82]]]","(427, 390)",-,-,org,50,-,bar
2,"[[[633 109]]

 [[633 120]]

 [[634 121]]

 [[634 133]]

 [[646 133]]

 [[646 121]]

 [[647 120]]

 [[647 109]]]","(639, 121)",-,-,time,50,-,bar
3,"[[[456 160]]

 [[455 161]]

 [[443 161]]

 [[443 173]]

 [[444 174]]

 [[444 185]]

 [[443 186]]

 [[443 197]]

 [[444 198]]

 [[444 210]]

 [[443 211]]

 [[443 222]]

 [[444 223]]

 [[444 235]]

 [[443 236]]

 [[443 247]]

 [[444 248]]

 [[444 260]]

 [[443 261]]

 [[443 272]]

 [[444 273]]

 [[444 285]]

 [[443 286]]

 [[443 297]]

 [[444 298]]

 [[444 310]]

 [[443 311]]

 [[443 322]]

 [[444 323]]

 [[444 334]]

 [[443 335]]

 [[443 347]]

 [[444 348]]

 [[444 359]]

 [[443 360]]

 [[443 372]]

 [[444 373]]

 [[444 384]]

 [[443 385]]

 [[443 397]]

 [[444 398]]

 [[444 409]]

 [[443 410]]

 [[443 422]]

 [[444 423]]

 [[444 434]]

 [[443 435]]

 [[443 447]]

 [[444 448]]

 [[444 459]]

 [[443 460]]

 [[443 471]]

 [[444 472]]

 [[444 484]]

 [[443 485]]

 [[443 496]]

 [[444 497]]

 [[444 509]]

 [[443 510]]

 [[443 521]]

 [[444 522]]

 [[444 534]]

 [[443 535]]

 [[443 546]]

 [[444 547]]

 [[444 559]]

 [[443 560]]

 [[443 571]]

 [[444 572]]

 [[444 583]]

 [[443 584]]

 [[443 596]]

 [[444 597]]

 [[444 608]]

 [[443 609]]

 [[443 621]]

 [[444 622]]

 [[444 633]]

 [[443 634]]

 [[443 646]]

 [[444 647]]

 [[444 658]]

 [[443 659]]

 [[443 671]]

 [[444 672]]

 [[444 683]]

 [[443 684]]

 [[443 698]]

 [[461 698]]

 [[461 691]]

 [[462 690]]

 [[463 690]]

 [[463 679]]

 [[461 677]]

 [[461 666]]

 [[462 665]]

 [[463 665]]

 [[463 654]]

 [[462 654]]

 [[461 653]]

 [[461 641]]

 [[462 640]]

 [[463 640]]

 [[463 629]]

 [[462 629]]

 [[461 628]]

 [[461 616]]

 [[462 615]]

 [[463 615]]

 [[463 604]]

 [[462 604]]

 [[461 603]]

 [[461 591]]

 [[462 590]]

 [[463 590]]

 [[463 579]]

 [[462 579]]

 [[461 578]]

 [[461 566]]

 [[462 565]]

 [[463 565]]

 [[463 554]]

 [[462 554]]

 [[461 553]]

 [[461 541]]

 [[462 540]]

 [[463 540]]

 [[463 529]]

 [[462 529]]

 [[461 528]]

 [[461 517]]

 [[463 515]]

 [[463 504]]

 [[462 504]]

 [[461 503]]

 [[461 492]]

 [[463 490]]

 [[463 479]]

 [[462 479]]

 [[461 478]]

 [[461 467]]

 [[462 466]]

 [[463 466]]

 [[463 455]]

 [[461 453]]

 [[461 442]]

 [[462 441]]

 [[463 441]]

 [[463 430]]

 [[461 428]]

 [[461 417]]

 [[462 416]]

 [[463 416]]

 [[463 405]]

 [[462 405]]

 [[461 404]]

 [[461 392]]

 [[462 391]]

 [[463 391]]

 [[463 380]]

 [[462 380]]

 [[461 379]]

 [[461 367]]

 [[462 366]]

 [[463 366]]

 [[463 355]]

 [[462 355]]

 [[461 354]]

 [[461 342]]

 [[462 341]]

 [[463 341]]

 [[463 330]]

 [[462 330]]

 [[461 329]]

 [[461 317]]

 [[462 316]]

 [[463 316]]

 [[463 305]]

 [[462 305]]

 [[461 304]]

 [[461 292]]

 [[462 291]]

 [[463 291]]

 [[463 280]]

 [[462 280]]

 [[461 279]]

 [[461 268]]

 [[463 266]]

 [[463 255]]

 [[462 255]]

 [[461 254]]

 [[461 243]]

 [[463 241]]

 [[463 230]]

 [[462 230]]

 [[461 229]]

 [[461 218]]

 [[463 216]]

 [[463 206]]

 [[461 204]]

 [[461 193]]

 [[462 192]]

 [[463 192]]

 [[463 181]]

 [[461 179]]

 [[461 168]]

 [[462 167]]

 [[463 167]]

 [[463 160]]]","(473, 429)",-,-,org,50,-,bar
4,"[[[218 177]]

 [[218 181]]

 [[219 182]]

 [[219 193]]

 [[218 194]]

 [[218 205]]

 [[220 207]]

 [[220 218]]

 [[218 220]]

 [[218 230]]

 [[220 232]]

 [[220 243]]

 [[218 245]]

 [[218 255]]

 [[220 257]]

 [[220 268]]

 [[218 270]]

 [[218 280]]

 [[219 281]]

 [[219 293]]

 [[218 294]]

 [[218 305]]

 [[219 306]]

 [[219 318]]

 [[218 319]]

 [[218 330]]

 [[219 331]]

 [[219 343]]

 [[218 344]]

 [[218 355]]

 [[219 356]]

 [[219 368]]

 [[218 369]]

 [[218 380]]

 [[219 381]]

 [[219 393]]

 [[218 394]]

 [[218 405]]

 [[219 406]]

 [[219 417]]

 [[218 418]]

 [[218 430]]

 [[219 431]]

 [[219 442]]

 [[218 443]]

 [[218 455]]

 [[219 456]]

 [[219 467]]

 [[218 468]]

 [[218 479]]

 [[220 481]]

 [[220 492]]

 [[218 494]]

 [[218 504]]

 [[220 506]]

 [[220 517]]

 [[218 519]]

 [[218 529]]

 [[220 531]]

 [[220 542]]

 [[219 543]]

 [[218 543]]

 [[218 554]]

 [[219 555]]

 [[219 567]]

 [[218 568]]

 [[218 579]]

 [[219 580]]

 [[219 592]]

 [[218 593]]

 [[218 604]]

 [[219 605]]

 [[219 617]]

 [[218 618]]

 [[218 629]]

 [[219 630]]

 [[219 642]]

 [[218 643]]

 [[218 654]]

 [[219 655]]

 [[219 667]]

 [[218 668]]

 [[218 679]]

 [[219 680]]

 [[219 691]]

 [[218 692]]

 [[218 698]]

 [[237 698]]

 [[237 691]]

 [[238 690]]

 [[238 678]]

 [[237 677]]

 [[237 666]]

 [[238 665]]

 [[238 654]]

 [[237 653]]

 [[237 641]]

 [[238 640]]

 [[238 629]]

 [[237 628]]

 [[237 616]]

 [[238 615]]

 [[238 604]]

 [[237 603]]

 [[237 591]]

 [[238 590]]

 [[238 579]]

 [[237 578]]

 [[237 566]]

 [[238 565]]

 [[238 554]]

 [[237 553]]

 [[237 541]]

 [[238 540]]

 [[238 530]]

 [[236 528]]

 [[236 517]]

 [[238 515]]

 [[238 505]]

 [[236 503]]

 [[236 492]]

 [[238 490]]

 [[238 479]]

 [[237 478]]

 [[237 467]]

 [[238 466]]

 [[238 454]]

 [[237 453]]

 [[237 442]]

 [[238 441]]

 [[238 429]]

 [[237 428]]

 [[237 417]]

 [[238 416]]

 [[238 405]]

 [[237 404]]

 [[237 392]]

 [[238 391]]

 [[238 380]]

 [[237 379]]

 [[237 367]]

 [[238 366]]

 [[238 355]]

 [[237 354]]

 [[237 342]]

 [[238 341]]

 [[238 330]]

 [[237 329]]

 [[237 317]]

 [[238 316]]

 [[238 305]]

 [[237 304]]

 [[237 292]]

 [[238 291]]

 [[238 280]]

 [[237 280]]

 [[236 279]]

 [[236 268]]

 [[238 266]]

 [[238 256]]

 [[236 254]]

 [[236 243]]

 [[238 241]]

 [[238 231]]

 [[236 229]]

 [[236 218]]

 [[238 216]]

 [[238 205]]

 [[237 204]]

 [[237 193]]

 [[238 192]]

 [[238 181]]

 [[236 179]]

 [[236 178]]

 [[228 178]]

 [[227 177]]]","(227, 437)",-,-,func,50,-,bar
5,"[[[ 81 216]]

 [[ 81 693]]

 [[ 80 694]]

 [[ 80 698]]

 [[ 99 698]]

 [[ 99 694]]

 [[ 98 693]]

 [[ 98 216]]]","(90, 457)",-,-,amount,50,-,bar
6,"[[[495 232]]

 [[495 698]]

 [[515 698]]

 [[515 232]]]","(505, 465)",mXS,[213 252 255],org,40,-,bar
7,"[[[194 233]]

 [[194 698]]

 [[211 698]]

 [[211 694]]

 [[210 693]]

 [[210 233]]]","(202, 465)",-,-,func,40,-,bar
8,"[[[469 235]]

 [[469 242]]

 [[470 243]]

 [[470 260]]

 [[469 261]]

 [[469 273]]

 [[470 274]]

 [[470 291]]

 [[469 292]]

 [[469 303]]

 [[470 304]]

 [[470 322]]

 [[469 323]]

 [[469 334]]

 [[470 335]]

 [[470 352]]

 [[469 353]]

 [[469 365]]

 [[470 366]]

 [[470 383]]

 [[469 384]]

 [[469 396]]

 [[470 397]]

 [[470 414]]

 [[469 415]]

 [[469 426]]

 [[470 427]]

 [[470 445]]

 [[469 446]]

 [[469 457]]

 [[470 458]]

 [[470 475]]

 [[469 476]]

 [[469 488]]

 [[470 489]]

 [[470 506]]

 [[469 507]]

 [[469 518]]

 [[470 519]]

 [[470 537]]

 [[469 538]]

 [[469 549]]

 [[470 550]]

 [[470 567]]

 [[469 568]]

 [[469 580]]

 [[470 581]]

 [[470 598]]

 [[469 599]]

 [[469 611]]

 [[470 612]]

 [[470 629]]

 [[469 630]]

 [[469 641]]

 [[470 642]]

 [[470 660]]

 [[469 661]]

 [[469 672]]

 [[470 673]]

 [[470 690]]

 [[469 691]]

 [[469 698]]

 [[487 698]]

 [[487 685]]

 [[488 684]]

 [[489 684]]

 [[489 673]]

 [[488 673]]

 [[487 672]]

 [[487 654]]

 [[488 653]]

 [[489 653]]

 [[489 642]]

 [[488 642]]

 [[487 641]]

 [[487 624]]

 [[489 622]]

 [[489 611]]

 [[488 611]]

 [[487 610]]

 [[487 593]]

 [[488 592]]

 [[489 592]]

 [[489 581]]

 [[488 581]]

 [[487 580]]

 [[487 562]]

 [[488 561]]

 [[489 561]]

 [[489 550]]

 [[488 550]]

 [[487 549]]

 [[487 532]]

 [[489 530]]

 [[489 519]]

 [[488 519]]

 [[487 518]]

 [[487 501]]

 [[488 500]]

 [[489 500]]

 [[489 489]]

 [[487 487]]

 [[487 470]]

 [[488 469]]

 [[489 469]]

 [[489 458]]

 [[488 458]]

 [[487 457]]

 [[487 439]]

 [[488 438]]

 [[489 438]]

 [[489 427]]

 [[488 427]]

 [[487 426]]

 [[487 409]]

 [[489 407]]

 [[489 396]]

 [[488 396]]

 [[487 395]]

 [[487 378]]

 [[488 377]]

 [[489 377]]

 [[489 366]]

 [[487 364]]

 [[487 347]]

 [[488 346]]

 [[489 346]]

 [[489 335]]

 [[488 335]]

 [[487 334]]

 [[487 317]]

 [[489 315]]

 [[489 304]]

 [[488 304]]

 [[487 303]]

 [[487 286]]

 [[488 285]]

 [[489 285]]

 [[489 274]]

 [[487 272]]

 [[487 255]]

 [[488 254]]

 [[489 254]]

 [[489 243]]

 [[488 243]]

 [[487 242]]

 [[487 237]]

 [[477 237]]

 [[475 235]]]","(478, 466)",-,-,org,40,-,bar
9,"[[[271 279]]

 [[270 280]]

 [[270 698]]

 [[290 698]]

 [[290 280]]

 [[289 279]]]","(280, 488)",mXS,[213 252 255],func,40,-,bar
