id,cnt,center,bar_class,fill,nearest_x_label,nearest_y_label,text,type
0,"[[[829  50]]

 [[829 626]]

 [[844 626]]

 [[844  50]]]","(836, 338)",-,-,1,20,-,bar
1,"[[[132 507]]

 [[132 626]]

 [[148 626]]

 [[148 507]]]","(140, 566)",-,-,0,4,-,bar
2,"[[[794 507]]

 [[794 626]]

 [[810 626]]

 [[810 507]]]","(802, 566)",-,-,1,4,-,bar
3,"[[[481 568]]

 [[481 626]]

 [[496 626]]

 [[496 568]]]","(488, 597)",-,-,0.5,2,-,bar
4,"[[[759 568]]

 [[759 627]]

 [[775 627]]

 [[775 568]]]","(767, 597)",-,-,1,2,-,bar
5,"[[[410 598]]

 [[410 627]]

 [[427 627]]

 [[427 598]]]","(418, 612)",-,-,0.5,2,-,bar
6,"[[[446 598]]

 [[446 626]]

 [[461 626]]

 [[461 598]]]","(453, 612)",-,-,0.5,2,-,bar
7,"[[[549 598]]

 [[549 627]]

 [[567 627]]

 [[567 598]]]","(558, 612)",-,-,0.5,2,-,bar
8,"[[[584 598]]

 [[584 627]]

 [[601 627]]

 [[601 598]]]","(592, 612)",-,-,0.75,2,-,bar
9,"[[[655 598]]

 [[655 626]]

 [[670 626]]

 [[670 598]]]","(662, 612)",-,-,0.75,2,-,bar
10,"[[[723 598]]

 [[723 627]]

 [[741 627]]

 [[741 598]]]","(732, 612)",-,-,0.75,2,-,bar
